disasternumber,state,declarationtype,incidenttype,fydeclared,declarationdate,designated_area_count,declaration_delay_days,ongoing_at_declaration,declaration_year,declaration_month,declaration_quarter,declaration_weekday,declaration_season,previous_state_disasters,previous_incident_disasters,previous_state_incident_disasters,days_since_previous_state_disaster,days_since_previous_incident,totalobligated,log_totalobligated
4674,VA,DR,Severe Storm,2022,2022-09-30,2,79,0,2022,9,3,4,Autumn,72,1021,18,203.0,7.0,11279745.37,16.23851931885232
4675,FL,DR,Hurricane,2022,2022-09-30,6,7,1,2022,9,3,4,Autumn,170,430,51,1.0,1.0,2013608.96,14.51543966915573
3586,NC,EM,Hurricane,2023,2022-10-01,101,3,1,2022,10,4,5,Autumn,73,431,33,388.0,1.0,960363.88,13.77506857456398
3589,NY,EM,Winter Storm,2023,2022-11-20,11,2,1,2022,11,4,6,Autumn,107,0,0,408.0,,1192605.44,13.991651755623023
4677,SC,DR,Hurricane,2023,2022-11-21,46,57,0,2022,11,4,0,Autumn,39,432,18,53.0,51.0,22277351.82,16.91908115178127
4679,WV,DR,Severe Storm,2023,2022-11-28,1,106,0,2022,11,4,0,Autumn,75,1022,25,557.0,59.0,4382915.17,15.293224853048748
4678,WV,DR,Flood,2023,2022-11-28,1,139,0,2022,11,4,0,Autumn,76,855,31,0.0,45.0,3082243.6999999997,14.941168688206245
4680,FL,DR,Hurricane,2023,2022-12-13,63,36,0,2022,12,4,1,Winter,173,433,52,34.0,22.0,116514555.95,18.57352677552465
4681,AZ,DR,Flood,2023,2022-12-30,1,90,0,2022,12,4,4,Winter,107,856,15,119.0,32.0,7345653.92,15.809619529033768
4682,WA,DR,Severe Storm,2023,2023-01-12,9,70,0,2023,1,1,3,Winter,193,1023,18,87.0,45.0,17860049.2,16.698076944158956
4683,CA,DR,Flood,2023,2023-01-14,44,18,1,2023,1,1,5,Winter,361,858,38,5.0,5.0,403931519.88,19.81675591878593
4684,AL,DR,Severe Storm,2023,2023-01-15,13,3,0,2023,1,1,6,Winter,99,1024,43,390.0,3.0,16396938.68,16.612605270503522
4685,GA,DR,Severe Storm,2023,2023-01-16,9,4,0,2023,1,1,0,Winter,72,1025,16,621.0,1.0,36328111.89,17.408102459275465
4686,ND,DR,Snowstorm,2023,2023-02-05,7,88,0,2023,2,1,6,Winter,67,169,3,207.0,256.0,1740753.86,14.369829404700939
4687,SD,DR,Winter Storm,2023,2023-02-20,1,70,0,2023,2,1,0,Winter,87,2,0,202.0,56.0,819070.62,13.615926807119292
4688,SD,DR,Winter Storm,2023,2023-02-20,1,70,0,2023,2,1,0,Winter,88,3,1,0.0,0.0,303475.35,12.623058962227978
4689,SD,DR,Winter Storm,2023,2023-02-27,17,77,0,2023,2,1,0,Winter,89,4,2,7.0,7.0,2303950.83,14.650136393461306
4690,OK,DR,Severe Storm,2023,2023-03-03,1,72,0,2023,3,1,4,Spring,219,1026,46,164.0,46.0,264581.77,12.485909411384805
4691,TN,DR,Winter Storm,2023,2023-03-08,11,76,0,2023,3,1,2,Spring,83,5,0,362.0,9.0,7378677.61,15.814105130409764
4692,CA,DR,Earthquake,2023,2023-03-08,1,78,0,2023,3,1,2,Spring,362,35,13,53.0,972.0,476397.69,13.074010366669409
4694,NY,DR,Snowstorm,2023,2023-03-15,5,82,0,2023,3,1,2,Spring,109,170,20,79.0,38.0,29789781.71,17.209676030604456
4693,NH,DR,Severe Storm,2023,2023-03-15,4,83,0,2023,3,1,2,Spring,57,1027,23,527.0,12.0,3390402.02,15.036459357246128
4695,VT,DR,Severe Storm,2023,2023-03-20,8,88,0,2023,3,1,0,Spring,52,1028,25,537.0,5.0,5015135.62,15.42797122128029
4696,ME,DR,Severe Storm,2023,2023-03-22,6,89,0,2023,3,1,2,Spring,63,1029,22,372.0,2.0,4971502.86,15.419232939827591
4697,MS,DR,Severe Storm,2023,2023-03-26,7,2,0,2023,3,1,6,Spring,91,1030,38,208.0,4.0,78459709.21000001,18.178095805264476
4698,AR,DR,Severe Storm,2023,2023-04-02,3,2,0,2023,4,2,6,Spring,79,1031,28,465.0,7.0,119440584.62,18.598329614230746
4699,CA,DR,Severe Storm,2023,2023-04-03,46,41,1,2023,4,2,0,Spring,364,1032,17,24.0,1.0,238982294.43,19.291900029453153
4700,AR,DR,Winter Storm,2023,2023-04-04,13,64,0,2023,4,2,1,Spring,80,6,0,2.0,27.0,9929960.84,16.11106719311367
4701,TN,DR,Severe Storm,2023,2023-04-07,13,7,0,2023,4,2,4,Spring,84,1033,36,30.0,4.0,46440681.27,17.65368640611585
4702,KY,DR,Severe Storm,2023,2023-04-10,88,38,0,2023,4,2,0,Spring,86,1034,32,255.0,3.0,31265729.89,17.258033195969208
4704,IN,DR,Severe Storm,2023,2023-04-15,13,15,0,2023,4,2,5,Spring,51,1036,24,1107.0,4.0,13787651.75,16.43928402135832
4705,TX,DR,Winter Storm,2023,2023-04-21,23,81,0,2023,4,2,4,Spring,371,7,0,276.0,17.0,79167964.66,18.18708230097309
4706,OK,DR,Tornado,2023,2023-04-24,3,5,0,2023,4,2,0,Spring,223,177,11,24.0,465.0,18433178.53,16.729662834028343
4707,CA,DR,Winter Storm,2023,2023-04-25,1,70,0,2023,4,2,1,Spring,365,8,0,22.0,4.0,701290.11,13.460678357986648
4709,FL,DR,Flood,2023,2023-04-27,1,15,0,2023,4,2,3,Spring,174,860,13,135.0,48.0,52701946.690000005,17.780162970893173
4708,NV,DR,Flood,2023,2023-04-27,6,50,0,2023,4,2,3,Spring,100,861,11,256.0,0.0,10793855.31,16.19448767004692
4710,AL,DR,Severe Storm,2023,2023-05-05,10,42,0,2023,5,2,4,Spring,100,1037,44,110.0,20.0,12189470.9,16.316083178123606
4711,KY,DR,Flood,2023,2023-05-09,22,83,0,2023,5,2,1,Spring,87,862,26,29.0,12.0,21458421.7,16.881627792931585
4712,TN,DR,Severe Storm,2023,2023-05-17,45,77,0,2023,5,2,2,Spring,85,1038,37,40.0,12.0,29059096.11,17.18484214576826
4713,CA,DR,Severe Storm,2023,2023-05-18,1,84,0,2023,5,2,3,Spring,366,1039,18,23.0,1.0,162233.2,11.996796249239024
4714,CA,DR,Severe Storm,2023,2023-05-25,1,75,0,2023,5,2,3,Spring,367,1040,19,7.0,7.0,476684.72,13.074612684797092
4715,GU,DR,Hurricane,2023,2023-05-25,1,3,1,2023,5,2,3,Spring,20,434,0,3.0,163.0,72249034.21,18.095629531372847
4716,MP,DR,Tropical Storm,2023,2023-06-02,3,11,0,2023,6,2,4,Summer,24,4,1,11.0,11.0,1544004.64,14.249890662409928
4717,ND,DR,Flood,2023,2023-07-05,21,86,0,2023,7,3,2,Summer,68,863,32,150.0,57.0,6541703.41,15.69370830262952
4718,SD,DR,Flood,2023,2023-07-06,11,88,0,2023,7,3,3,Summer,90,864,18,129.0,1.0,5825018.99,15.577672989169807
4719,ME,DR,Flood,2023,2023-07-06,8,67,0,2023,7,3,3,Summer,64,865,13,106.0,0.0,13755010.21,16.436913767316852
4720,VT,DR,Flood,2023,2023-07-14,14,7,1,2023,7,3,4,Summer,54,867,18,4.0,4.0,296087905.98,19.506166951238143
4722,MN,DR,Flood,2023,2023-07-19,26,99,0,2023,7,3,2,Summer,77,868,29,344.0,5.0,10772016.16,16.192462325931295
4721,OK,DR,Severe Storm,2023,2023-07-19,25,35,0,2023,7,3,2,Summer,224,1041,47,86.0,55.0,40942174.45,17.52767127430399
4723,NY,DR,Severe Storm,2023,2023-07-22,9,13,0,2023,7,3,5,Summer,110,1042,28,129.0,3.0,59157144.24,17.895707939740607
4724,HI,DR,Fire,2023,2023-08-10,2,2,1,2023,8,3,3,Summer,66,1571,25,1.0,1.0,741496792.49,20.424181395176877
4725,NJ,DR,Severe Storm,2023,2023-08-11,1,28,0,2023,8,3,4,Summer,57,1043,18,705.0,20.0,16130738.1,16.596237270502336
4726,MT,DR,Flood,2023,2023-08-12,8,124,0,2023,8,3,5,Summer,98,869,14,422.0,24.0,1253511.75,14.0414603680485
4727,MS,DR,Severe Storm,2023,2023-08-12,30,59,0,2023,8,3,5,Summer,92,1044,39,139.0,1.0,9389841.72,16.05513910131041
4728,IL,DR,Severe Storm,2023,2023-08-15,22,47,0,2023,8,3,1,Summer,65,1045,25,305.0,3.0,24707629.45,17.022622678991887
4729,TN,DR,Severe Storm,2023,2023-08-17,3,53,0,2023,8,3,3,Summer,86,1046,38,92.0,2.0,20898992.89,16.85521157654186
4730,AK,DR,Flood,2023,2023-08-23,10,103,0,2023,8,3,2,Summer,80,870,15,20.0,11.0,19152631.06,16.767950708532737
4731,CO,DR,Flood,2023,2023-08-25,14,78,0,2023,8,3,4,Summer,101,871,13,602.0,2.0,26847473.28,17.105682306710513
4732,IA,DR,Flood,2023,2023-08-25,7,123,0,2023,8,3,4,Summer,73,872,29,548.0,0.0,8210572.35,15.920933314556605
4733,OR,DR,Mud/Landslide,2023,2023-08-28,1,78,0,2023,8,3,0,Summer,144,9,0,4.0,398.0,2175995.67,14.592997356625917
3597,SC,EM,Hurricane,2023,2023-08-31,46,2,1,2023,8,3,3,Summer,40,435,19,283.0,98.0,2635138.07,14.784446516553505
4734,FL,DR,Hurricane,2023,2023-08-31,49,4,1,2023,8,3,3,Summer,176,436,53,3.0,0.0,402423360.15,19.813015229612418
4735,TN,DR,Severe Storm,2023,2023-09-04,4,48,0,2023,9,3,0,Autumn,87,1047,39,18.0,18.0,14606351.99,16.496967128335587
4736,ME,DR,Flood,2023,2023-09-05,1,68,0,2023,9,3,1,Autumn,65,873,14,61.0,11.0,3786643.42,15.146990807571912
4737,ME,DR,Flood,2023,2023-09-06,1,72,0,2023,9,3,2,Autumn,66,874,15,1.0,1.0,1007524.08,13.82300746579339
4738,GA,DR,Hurricane,2023,2023-09-07,32,8,0,2023,9,3,3,Autumn,73,437,14,234.0,7.0,58944118.13,17.89210041966592
4739,WY,DR,Flood,2023,2023-09-11,1,88,0,2023,9,3,0,Autumn,38,875,6,1080.0,5.0,899510.2,13.709606783657074
4740,NH,DR,Flood,2023,2023-09-14,7,67,0,2023,9,3,3,Autumn,58,876,11,183.0,3.0,12537052.82,16.344199122981983
3598,ME,EM,Hurricane,2023,2023-09-14,16,0,1,2023,9,3,3,Autumn,67,438,5,8.0,7.0,21090.56,9.956628239442818
3599,MA,EM,Hurricane,2023,2023-09-15,14,0,1,2023,9,3,4,Autumn,56,439,11,515.0,1.0,194207.73,12.176688787485
4741,MO,DR,Severe Storm,2023,2023-09-21,33,54,0,2023,9,3,3,Autumn,77,1048,37,409.0,17.0,15844153.58,16.578311194051004
3600,LA,EM,Other,2023,2023-09-27,5,7,1,2023,9,3,2,Autumn,105,32,1,28.0,393.0,33234337.27,17.31909418462322
4742,TN,DR,Severe Storm,2023,2023-09-27,10,51,0,2023,9,3,2,Autumn,88,1049,40,23.0,6.0,10089089.39,16.126965238612947
4743,CA,DR,Hurricane,2023,2023-09-27,1,39,0,2023,9,3,2,Autumn,368,440,1,125.0,12.0,1435259.0,14.176856575432888
4744,VT,DR,Flood,2024,2023-10-06,1,64,0,2023,10,4,4,Autumn,55,877,19,84.0,22.0,3747269.26,15.136538202209756
4745,MT,DR,Flood,2024,2023-10-11,10,132,0,2023,10,4,2,Autumn,100,878,15,53.0,5.0,2873541.41,14.871056115825718
4746,CA,DR,Tropical Storm,2024,2023-10-18,1,60,0,2023,10,4,2,Autumn,369,8,0,21.0,10.0,543053.87,13.20496564353465
4747,KS,DR,Severe Storm,2024,2023-10-26,21,104,0,2023,10,4,3,Autumn,83,1050,39,196.0,29.0,10451155.06,16.162223158007492
4748,AR,DR,Severe Storm,2024,2023-11-14,4,142,0,2023,11,4,1,Autumn,81,1051,29,224.0,19.0,4228835.57,15.257437470638129
3603,VI,EM,Other,2024,2023-11-18,1,24,1,2023,11,4,5,Autumn,30,33,1,481.0,52.0,1216773.76,14.0117142767798
4750,CA,DR,Hurricane,2024,2023-11-21,5,94,0,2023,11,4,1,Autumn,370,441,2,34.0,55.0,33108361.61,17.31529645526525
4751,TN,DR,Severe Storm,2024,2023-12-13,9,4,0,2023,12,4,2,Winter,89,1052,41,77.0,29.0,15616879.03,16.563862940427285
4752,UT,DR,Flood,2024,2023-12-23,5,236,0,2023,12,4,5,Winter,51,880,9,861.0,33.0,14499307.360000001,16.48961150694281
4754,ME,DR,Severe Storm,2024,2024-01-30,10,44,0,2024,1,1,1,Winter,68,1055,23,138.0,17.0,37715978.45,17.44559442070596
4755,NY,DR,Flood,2024,2024-01-30,3,124,0,2024,1,1,1,Winter,111,881,25,192.0,38.0,12336326.69,16.32805893814839
4756,WV,DR,Flood,2024,2024-01-30,6,155,0,2024,1,1,1,Winter,77,882,32,428.0,0.0,4817396.83,15.38774447095028
4759,WA,DR,Fire,2024,2024-02-15,2,181,0,2024,2,1,3,Winter,201,1580,136,180.0,169.0,6250665.67,15.648198683224043
4760,ND,DR,Winter Storm,2024,2024-02-15,13,52,0,2024,2,1,3,Winter,69,9,0,225.0,296.0,11739996.120000001,16.278512127049034
4761,NH,DR,Severe Storm,2024,2024-02-27,3,72,0,2024,2,1,1,Winter,59,1056,24,166.0,28.0,4075217.98,15.220435040636609
4762,VT,DR,Severe Storm,2024,2024-03-02,7,75,0,2024,3,1,5,Spring,56,1057,26,148.0,4.0,6763583.42,15.72706354713675
4764,ME,DR,Severe Storm,2024,2024-03-20,8,71,0,2024,3,1,2,Spring,69,1058,24,50.0,18.0,49523911.17,17.717966185037582
4766,RI,DR,Severe Storm,2024,2024-03-20,4,71,0,2024,3,1,2,Spring,30,1060,7,0.0,0.0,6038817.39,15.613718919978096
4767,AK,DR,Mud/Landslide,2024,2024-04-06,3,138,0,2024,4,2,5,Spring,82,11,3,22.0,22.0,897510.09,13.70738075581419
4769,CA,DR,Severe Storm,2024,2024-04-13,9,73,0,2024,4,2,5,Spring,372,1061,20,54.0,24.0,34200967.13,17.34776450952691
4768,OR,DR,Severe Storm,2024,2024-04-13,13,94,0,2024,4,2,5,Spring,145,1062,17,229.0,0.0,37061493.2,17.428089096411313
4773,CA,DR,Severe Storm,2024,2024-04-19,1,80,0,2024,4,2,4,Spring,373,1063,21,6.0,6.0,204081.9,12.226281562828412
4772,CA,DR,Severe Storm,2024,2024-04-19,1,79,0,2024,4,2,4,Spring,374,1064,22,0.0,0.0,1734151.75,14.36602952356163
4771,NH,DR,Severe Storm,2024,2024-04-19,2,101,0,2024,4,2,4,Spring,60,1065,25,52.0,0.0,2778970.59,14.837591485570549
4770,VT,DR,Severe Storm,2024,2024-04-19,5,101,0,2024,4,2,4,Spring,57,1066,27,48.0,0.0,4466206.14,15.312050091856134
4774,KS,DR,Winter Storm,2024,2024-04-28,17,111,0,2024,4,2,6,Spring,84,10,0,185.0,73.0,11472877.19,16.255496389623897
4775,WA,DR,Severe Storm,2024,2024-04-28,17,114,0,2024,4,2,6,Spring,202,1067,19,73.0,9.0,10395587.07,16.156892050064666
4776,OK,DR,Tornado,2024,2024-04-30,25,5,1,2024,4,2,1,Spring,227,178,12,24.0,372.0,33389487.78,17.323751701230602
4778,NE,DR,Tornado,2024,2024-05-03,6,8,0,2024,5,2,4,Spring,77,180,5,390.0,1.0,8158156.2,15.914528868102769
4779,IA,DR,Tornado,2024,2024-05-14,9,18,0,2024,5,2,1,Spring,74,181,4,263.0,11.0,6361708.81,15.665807737236147
4781,TX,DR,Flood,2024,2024-05-17,83,21,1,2024,5,2,4,Spring,374,886,40,80.0,2.0,234055705.26,19.271069705930138
4783,WV,DR,Severe Storm,2024,2024-05-22,15,50,0,2024,5,2,2,Spring,78,1069,26,113.0,0.0,19359533.93,16.778695617313424
4784,IA,DR,Severe Storm,2024,2024-05-24,29,4,1,2024,5,2,4,Spring,75,1070,31,10.0,2.0,25678732.03,17.061173698730926
4785,ME,DR,Winter Storm,2024,2024-05-24,2,51,0,2024,5,2,4,Spring,70,11,0,65.0,26.0,4946163.09,15.414122902817262
4786,NE,DR,Severe Storm,2024,2024-05-24,8,48,0,2024,5,2,4,Spring,78,1071,33,21.0,0.0,15700709.73,16.56921653872066
4787,WV,DR,Flood,2024,2024-05-24,13,43,0,2024,5,2,4,Spring,79,887,33,2.0,7.0,15082927.280000001,16.529074084716875
4788,AR,DR,Severe Storm,2024,2024-05-30,11,6,0,2024,5,2,3,Spring,82,1072,30,198.0,6.0,53799389.089999996,17.800772688450653
4789,ID,DR,Flood,2024,2024-06-10,3,57,0,2024,6,2,0,Summer,54,888,17,644.0,17.0,5781670.9,15.570203454877456
4791,OK,DR,Severe Storm,2024,2024-06-14,10,26,0,2024,6,2,4,Summer,228,1074,48,45.0,4.0,11830882.9,16.286223949985047
4792,TN,DR,Severe Storm,2024,2024-06-17,12,40,0,2024,6,2,0,Summer,90,1075,42,187.0,3.0,13920121.41,16.44884600665372
4793,HI,DR,Flood,2024,2024-06-17,1,67,0,2024,6,2,0,Summer,67,889,11,312.0,7.0,659588.97,13.399373663366399
4794,FL,DR,Severe Storm,2024,2024-06-17,13,38,0,2024,6,2,0,Summer,177,1076,23,291.0,0.0,31377246.23,17.261593577711842
4795,NM,DR,Fire,2024,2024-06-20,5,3,1,2024,6,2,3,Summer,116,1593,70,2.0,2.0,42724088.72,17.570273481180156
4796,IA,DR,Severe Storm,2024,2024-06-24,29,8,1,2024,6,2,0,Summer,76,1077,32,31.0,7.0,118933515.04,18.594075206211603
4797,MN,DR,Flood,2024,2024-06-28,32,12,1,2024,6,2,4,Summer,78,890,30,345.0,11.0,30717944.73,17.240357593239565
4798,TX,DR,Hurricane,2024,2024-07-09,67,4,0,2024,7,3,1,Summer,375,442,24,53.0,231.0,254161766.78,19.35348150328378
4799,NH,DR,Winter Storm,2024,2024-07-10,5,98,0,2024,7,3,2,Summer,61,12,0,82.0,47.0,1216890.4,14.01181013216211
4800,KS,DR,Severe Storm,2024,2024-07-15,13,81,0,2024,7,3,0,Summer,85,1078,40,78.0,21.0,6123368.59,15.627623089572626
4801,MT,DR,Severe Storm,2024,2024-07-18,12,73,0,2024,7,3,3,Summer,102,1079,12,6.0,3.0,3360559.19,15.027618241256903
4805,PR,DR,Flood,2024,2024-07-23,13,85,0,2024,7,3,1,Summer,48,891,10,671.0,25.0,79526726.65,18.191603719978406
4802,OK,DR,Severe Storm,2024,2024-07-23,1,131,0,2024,7,3,1,Summer,229,1080,49,39.0,5.0,195750.0,12.184598722396833
4803,MO,DR,Severe Storm,2024,2024-07-23,15,65,0,2024,7,3,1,Summer,78,1081,38,306.0,0.0,19445216.43,16.783111707304275
4804,KY,DR,Severe Storm,2024,2024-07-23,58,63,0,2024,7,3,1,Summer,89,1082,34,62.0,0.0,26133681.26,17.07873554834911
3606,SC,EM,Tropical Storm,2024,2024-08-05,46,1,1,2024,8,3,0,Summer,41,10,0,340.0,2.0,17716.5,9.782308130684411
3608,NC,EM,Tropical Storm,2024,2024-08-06,74,1,1,2024,8,3,1,Summer,74,12,0,675.0,1.0,5039190.89,15.43275628790612
4806,FL,DR,Tropical Storm,2024,2024-08-10,61,9,1,2024,8,3,5,Summer,179,14,4,7.0,2.0,166772846.52,18.93214324998578
4807,SD,DR,Flood,2024,2024-08-15,25,60,0,2024,8,3,3,Summer,91,892,19,406.0,23.0,31402730.79,17.26240544677576
4808,NE,DR,Severe Storm,2024,2024-08-20,19,92,0,2024,8,3,1,Summer,79,1084,34,88.0,7.0,8346665.640000001,15.937372812333175
4809,NM,DR,Flood,2024,2024-08-20,1,61,0,2024,8,3,1,Summer,117,893,19,61.0,5.0,3283172.84,15.004321146650533
4810,VT,DR,Severe Storm,2024,2024-08-20,8,42,0,2024,8,3,1,Summer,59,1085,28,12.0,0.0,65242551.37,17.99362245772925
4811,KS,DR,Severe Storm,2024,2024-08-20,14,93,0,2024,8,3,1,Summer,86,1086,41,36.0,0.0,3097682.22,14.946165041664255
4812,NH,DR,Severe Storm,2024,2024-08-20,2,41,0,2024,8,3,1,Summer,62,1087,26,41.0,0.0,6477776.85,15.683888085133729
4813,MT,DR,Straight-Line Winds,2024,2024-08-23,2,30,0,2024,8,3,4,Summer,103,0,0,36.0,,2217751.11,14.612004677797103
4814,NY,DR,Flood,2024,2024-08-29,5,50,0,2024,8,3,3,Summer,113,894,26,4.0,9.0,14551206.51,16.49318453851627
3614,LA,EM,Hurricane,2024,2024-09-10,64,0,1,2024,9,3,1,Autumn,106,443,36,349.0,63.0,10236.38,9.233801006480904
4815,PA,DR,Tropical Storm,2024,2024-09-11,13,33,0,2024,9,3,2,Autumn,63,16,0,1097.0,24.0,40658081.660000004,17.520708209617304
4816,VT,DR,Flood,2024,2024-09-11,1,20,0,2024,9,3,2,Autumn,60,895,20,22.0,13.0,2601858.5,14.771736939671259
4817,LA,DR,Hurricane,2024,2024-09-16,22,7,0,2024,9,3,0,Autumn,107,444,37,6.0,6.0,75051405.88,18.133683861770773
4818,NY,DR,Tropical Storm,2024,2024-09-20,1,43,0,2024,9,3,4,Autumn,114,17,0,22.0,9.0,14231000.38,16.47093333863719
4820,CT,DR,Severe Storm,2024,2024-09-20,3,33,0,2024,9,3,4,Autumn,41,1090,11,30.0,26.0,20384530.28,16.830286900593656
4824,KS,DR,Severe Storm,2024,2024-09-24,17,90,0,2024,9,3,1,Autumn,87,1091,42,35.0,4.0,2596545.91,14.769693008731464
4825,NY,DR,Tropical Storm,2024,2024-09-24,11,47,0,2024,9,3,1,Autumn,115,18,1,4.0,4.0,42095018.44,17.555439988566363
4823,WA,DR,Fire,2024,2024-09-24,1,94,0,2024,9,3,1,Autumn,207,1634,141,60.0,13.0,738444.93,13.512303162294817
4822,NE,DR,Severe Storm,2024,2024-09-24,17,97,0,2024,9,3,1,Autumn,80,1092,35,35.0,0.0,9288594.95,16.04429796373817
4821,GA,DR,Tropical Storm,2024,2024-09-24,35,51,0,2024,9,3,1,Autumn,75,19,1,50.0,0.0,38168735.75,17.457527328810897
3618,AL,EM,Hurricane,2024,2024-09-26,67,4,1,2024,9,3,3,Autumn,101,445,24,510.0,10.0,54376.7,10.903709422330621
4826,VT,DR,Flood,2024,2024-09-26,3,59,0,2024,9,3,3,Autumn,61,897,21,15.0,6.0,10809921.799999999,16.195975048054276
4828,FL,DR,Hurricane,2024,2024-09-28,47,5,1,2024,9,3,5,Autumn,181,446,54,4.0,2.0,756097332.97,20.44368067449398
4827,NC,DR,Tropical Storm,2024,2024-09-28,40,3,1,2024,9,3,5,Autumn,76,25,2,2.0,1.0,1924266273.51,21.377810575929008
4835,SC,DR,Tropical Storm,2024,2024-09-29,14,56,0,2024,9,3,6,Autumn,43,26,2,3.0,1.0,10933478.5,16.207340153499338
4829,SC,DR,Hurricane,2024,2024-09-29,34,4,1,2024,9,3,6,Autumn,44,447,20,0.0,1.0,423923678.05,19.865063994753317
4830,GA,DR,Hurricane,2024,2024-09-30,94,6,1,2024,9,3,0,Autumn,77,448,15,4.0,1.0,1526976508.39,21.146555479560977
4831,VA,DR,Tropical Storm,2025,2024-10-01,37,6,1,2024,10,4,1,Autumn,74,28,1,2.0,2.0,83477251.32,18.240084725400635
4832,TN,DR,Tropical Storm,2025,2024-10-02,14,6,0,2024,10,4,2,Autumn,92,29,1,5.0,1.0,372784708.41,19.736511624403434
4833,AZ,DR,Fire,2025,2024-10-04,1,86,0,2024,10,4,4,Autumn,115,1636,79,83.0,4.0,924002.22,13.736470835466234
4834,FL,DR,Hurricane,2025,2024-10-11,52,6,1,2024,10,4,4,Autumn,184,451,57,3.0,3.0,1480249526.47,21.115476510153005
4836,AK,DR,Flood,2025,2024-10-16,1,72,0,2024,10,4,2,Autumn,83,898,16,193.0,20.0,885875.97,13.694333359900122
4837,NC,DR,Tropical Storm,2025,2024-10-19,6,33,0,2024,10,4,5,Autumn,77,30,3,21.0,17.0,17273931.49,16.664709130629017
4838,NE,DR,Severe Storm,2025,2024-10-21,5,82,0,2024,10,4,0,Autumn,81,1093,36,27.0,27.0,12327417.790000001,16.327336509348317
4839,NY,DR,Severe Storm,2025,2024-10-21,3,64,0,2024,10,4,0,Autumn,116,1094,30,27.0,0.0,11354832.19,16.24515404296915
4840,AZ,DR,Flood,2025,2024-10-25,1,64,0,2024,10,4,4,Autumn,116,899,16,21.0,9.0,6159508.82,15.633507757668145
4841,VI,DR,Tropical Storm,2025,2024-10-25,3,73,0,2024,10,4,4,Autumn,32,31,1,68.0,6.0,3344685.78,15.02288360889406
4842,SD,DR,Severe Storm,2025,2024-11-01,1,111,0,2024,11,4,4,Autumn,92,1095,31,78.0,11.0,1648501.38,14.315377785229611
4843,NM,DR,Flood,2025,2024-11-01,1,13,0,2024,11,4,4,Autumn,118,900,20,73.0,7.0,83886950.27,18.24498063216662
4844,FL,DR,Hurricane,2025,2024-11-05,7,31,0,2024,11,4,1,Autumn,185,452,58,25.0,25.0,4042817.87,15.212452746728891
4845,WY,DR,Fire,2025,2024-11-13,2,84,0,2024,11,4,2,Autumn,43,1644,26,44.0,2.0,8813648.91,15.991812203831207
4846,AK,DR,Mud/Landslide,2025,2024-11-13,1,80,0,2024,11,4,2,Autumn,84,12,4,28.0,221.0,1550446.12,14.254053911813669
4849,WA,DR,Fire,2025,2024-11-26,1,132,0,2024,11,4,1,Autumn,208,1646,142,63.0,11.0,888872.15,13.697709815901133
4848,KY,DR,Tropical Storm,2025,2024-11-26,34,60,0,2024,11,4,1,Autumn,90,32,0,126.0,32.0,10265873.46,16.144335793311463
4850,PR,DR,Tropical Storm,2025,2024-11-27,38,106,0,2024,11,4,2,Autumn,50,33,0,106.0,1.0,61734871.22,17.93835951916731
4852,ND,DR,Fire,2025,2024-12-24,2,80,0,2024,12,4,1,Winter,72,1648,3,79.0,14.0,4566885.74,15.334342292209959
4853,AK,DR,Severe Storm,2025,2025-01-01,1,138,0,2025,1,1,2,Winter,85,1097,22,49.0,48.0,230809.98,12.349354386141338
4854,OR,DR,Fire,2025,2025-01-01,5,175,0,2025,1,1,2,Winter,158,1649,115,116.0,8.0,11117817.38,16.22405963869024
4855,MO,DR,Severe Storm,2025,2025-01-01,14,59,0,2025,1,1,2,Winter,79,1098,39,162.0,0.0,17199195.83,16.66037324476316
4856,CA,DR,Fire,2025,2025-01-08,1,1,1,2025,1,1,2,Winter,388,1652,291,0.0,0.0,36638388.2,17.416607133921712
4857,AK,DR,Severe Storm,2025,2025-01-10,1,148,0,2025,1,1,4,Winter,86,1099,23,9.0,9.0,995470.9199999999,13.810972195157374
4858,SC,DR,Flood,2025,2025-01-10,3,65,0,2025,1,1,4,Winter,45,901,3,103.0,70.0,3377514.24,15.032650861019487
4859,AK,DR,Severe Storm,2025,2025-01-15,2,87,0,2025,1,1,2,Winter,87,1100,24,5.0,5.0,853905.76,13.657577286482232
4860,KY,DR,Severe Storm,2025,2025-02-24,69,10,1,2025,2,1,0,Winter,92,1102,36,8.0,8.0,78826183.34,18.182755788211164
4861,WV,DR,Severe Storm,2025,2025-02-26,12,11,0,2025,2,1,2,Winter,81,1103,27,79.0,2.0,32496231.009999998,17.29663470242477
4862,OK,DR,Severe Storm,2025,2025-03-18,8,136,0,2025,3,1,1,Spring,245,1104,50,3.0,20.0,3437232.9099999997,15.05017760996081
4863,VA,DR,Severe Storm,2025,2025-04-04,36,53,0,2025,4,2,4,Spring,75,1107,19,185.0,1.0,26556689.27,17.09479226147931
4864,KY,DR,Severe Storm,2025,2025-04-24,91,22,1,2025,4,2,3,Spring,94,1109,38,21.0,19.0,18883138.12,16.753779971809966
4874,MS,DR,Severe Storm,2025,2025-05-21,18,68,0,2025,5,2,2,Spring,94,1111,41,345.0,13.0,28092446.85,17.151011338395115
4873,AR,DR,Flood,2025,2025-05-21,41,49,0,2025,5,2,2,Spring,85,902,20,13.0,131.0,33417564.17,17.32459222300167
