disasternumber,totalnumberiaapproved,totalamountihpapproved,totalamounthaapproved,totalamountonaapproved,totalobligatedamountpa,totalobligatedamountcatab,totalobligatedamountcatc2g,totalobligatedamounthmgp,paloaddate,ialoaddate,disasternumber_filled,totalnumberiaapproved_filled,totalamountihpapproved_filled,totalamounthaapproved_filled,totalamountonaapproved_filled,totalobligatedamountpa_filled,totalobligatedamountcatab_filled,totalobligatedamountcatc2g_filled,totalobligatedamounthmgp_filled
5572,,,,,,,,0.0,,,5572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,,,,,10467.1,10467.1,,,2026-02-06,,2152,0.0,0.0,0.0,0.0,10467.1,10467.1,0.0,0.0
1369,,,,,19743137.17,11692409.39,8072012.75,3344251.0,2026-02-06,,1369,0.0,0.0,0.0,0.0,19743137.17,11692409.39,8072012.75,3344251.0
1805,,,,,38841921.56,32124189.94,6349045.86,4713715.0,2026-02-06,,1805,0.0,0.0,0.0,0.0,38841921.56,32124189.94,6349045.86,4713715.0
1244,,,,,31014660.65,29562899.0,1451761.65,2801027.0,2026-02-06,,1244,0.0,0.0,0.0,0.0,31014660.65,29562899.0,1451761.65,2801027.0
1907,,,,,19679317.4,2022028.66,15871712.34,58901.0,2026-02-06,,1907,0.0,0.0,0.0,0.0,19679317.4,2022028.66,15871712.34,58901.0
1243,,,,,3482782.86,2126923.11,1355859.75,580602.0,2026-02-06,,1243,0.0,0.0,0.0,0.0,3482782.86,2126923.11,1355859.75,580602.0
3135,,,,,9848417.16,9838265.65,,,2026-02-06,,3135,0.0,0.0,0.0,0.0,9848417.16,9838265.65,0.0,0.0
1370,,,,,36227572.27,8928827.59,27261029.27,5117141.0,2026-02-06,,1370,0.0,0.0,0.0,0.0,36227572.27,8928827.59,27261029.27,5117141.0
1240,,,,,25149994.52,15755766.0,9394228.52,3479614.0,2026-02-06,,1240,0.0,0.0,0.0,0.0,25149994.52,15755766.0,9394228.52,3479614.0
1259,,,,,3099238.12,2656536.59,442701.53,1129100.0,2026-02-06,,1259,0.0,0.0,0.0,0.0,3099238.12,2656536.59,442701.53,1129100.0
4141,,,,,5934364.43,1135581.22,4607808.21,936757.0,2026-02-06,,4141,0.0,0.0,0.0,0.0,5934364.43,1135581.22,4607808.21,936757.0
1258,,,,,6654597.56,946839.14,5707758.42,2546649.0,2026-02-06,,1258,0.0,0.0,0.0,0.0,6654597.56,946839.14,5707758.42,2546649.0
4005,,,,,6940346.02,1273604.4,5598332.45,812698.37,2026-02-06,,4005,0.0,0.0,0.0,0.0,6940346.02,1273604.4,5598332.45,812698.37
1242,,,,,12713027.57,10429603.75,2283423.82,1514019.0,2026-02-06,,1242,0.0,0.0,0.0,0.0,12713027.57,10429603.75,2283423.82,1514019.0
1252,,,,,2020087.91,174832.0,1845255.91,286725.0,2026-02-06,,1252,0.0,0.0,0.0,0.0,2020087.91,174832.0,1845255.91,286725.0
1241,,,,,,,,302741.0,,,1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302741.0
1819,,,,,220817573.8,72959754.24,146956946.34,29958447.0,2026-02-06,,1819,0.0,0.0,0.0,0.0,220817573.8,72959754.24,146956946.34,29958447.0
1254,,,,,6556199.43,565162.84,5991036.59,750065.0,2026-02-06,,1254,0.0,0.0,0.0,0.0,6556199.43,565162.84,5991036.59,750065.0
1253,,,,,12512996.09,494514.78,12018481.31,2116175.0,2026-02-06,,1253,0.0,0.0,0.0,0.0,12512996.09,494514.78,12018481.31,2116175.0
1256,,,,,,,,645473.0,,,1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645473.0
4048,,,,,26411715.75,23953406.66,1953951.87,3508702.24,2026-02-06,,4048,0.0,0.0,0.0,0.0,26411715.75,23953406.66,1953951.87,3508702.24
4033,,,,,7037295.1,1186451.06,5694403.04,617221.0,2026-02-06,,4033,0.0,0.0,0.0,0.0,7037295.1,1186451.06,5694403.04,617221.0
1576,,,,,6686129.28,1579311.48,5152382.17,527138.0,2026-02-06,,1576,0.0,0.0,0.0,0.0,6686129.28,1579311.48,5152382.17,527138.0
3195,,,,,2696280.98,2262870.87,,,2026-02-06,,3195,0.0,0.0,0.0,0.0,2696280.98,2262870.87,0.0,0.0
4181,,,,,5532167.98,504100.06,4745102.1,861379.0,2026-02-06,,4181,0.0,0.0,0.0,0.0,5532167.98,504100.06,4745102.1,861379.0
3225,,,,,2078364.65,2014986.05,,,2026-02-06,,3225,0.0,0.0,0.0,0.0,2078364.65,2014986.05,0.0,0.0
1326,,,,,2191132.01,26462.73,2159308.27,333150.0,2026-02-06,,1326,0.0,0.0,0.0,0.0,2191132.01,26462.73,2159308.27,333150.0
1803,,,,,6149283.51,62016.6,5923527.91,725370.39,2026-02-06,,1803,0.0,0.0,0.0,0.0,6149283.51,62016.6,5923527.91,725370.39
5002,,,,,128885.39,60934.77,,0.0,2026-02-06,,5002,0.0,0.0,0.0,0.0,128885.39,60934.77,0.0,0.0
1329,,,,,5652343.85,1460174.48,4205941.58,1557307.0,2026-02-06,,1329,0.0,0.0,0.0,0.0,5652343.85,1460174.48,4205941.58,1557307.0
2125,,,,,8712.9,8712.9,,,2026-02-06,,2125,0.0,0.0,0.0,0.0,8712.9,8712.9,0.0,0.0
4160,,,,,5501202.69,2318517.62,3091736.05,795042.57,2026-02-06,,4160,0.0,0.0,0.0,0.0,5501202.69,2318517.62,3091736.05,795042.57
4388,,,,,1859316.92,91774.39,1664254.84,53783.5,2026-02-06,,4388,0.0,0.0,0.0,0.0,1859316.92,91774.39,1664254.84,53783.5
1362,,,,,4786803.73,4111602.56,675201.17,106606.0,2026-02-06,,1362,0.0,0.0,0.0,0.0,4786803.73,4111602.56,675201.17,106606.0
2725,,,,,5539.53,2076.53,,0.0,2026-02-06,,2725,0.0,0.0,0.0,0.0,5539.53,2076.53,0.0,0.0
1913,,,,,2489369.98,405170.18,2081702.18,402888.0,2026-02-06,,1913,0.0,0.0,0.0,0.0,2489369.98,405170.18,2081702.18,402888.0
3490,,,,,7152.97,7152.97,,,2026-02-06,,3490,0.0,0.0,0.0,0.0,7152.97,7152.97,0.0,0.0
2129,,,,,10304.7,10304.7,,,2026-02-06,,2129,0.0,0.0,0.0,0.0,10304.7,10304.7,0.0,0.0
5573,,,,,,,,0.0,,,5573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,,,,,,,,,,,3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,,,,,1326573.48,26008.29,1250043.19,141656.7,2026-02-06,,4232,0.0,0.0,0.0,0.0,1326573.48,26008.29,1250043.19,141656.7
1666,,,,,3058863.94,3025216.69,0.0,339901.0,2026-02-06,,1666,0.0,0.0,0.0,0.0,3058863.94,3025216.69,0.0,339901.0
2494,,,,,671846.61,38303.29,,0.0,2026-02-06,,2494,0.0,0.0,0.0,0.0,671846.61,38303.29,0.0,0.0
2145,,,,,341529.3,341529.3,,,2026-02-06,,2145,0.0,0.0,0.0,0.0,341529.3,341529.3,0.0,0.0
2216,,,,,48676.6,47998.3,678.3,,2026-02-06,,2216,0.0,0.0,0.0,0.0,48676.6,47998.3,678.3,0.0
2678,,,,,8312749.56,364617.67,,0.0,2026-02-06,,2678,0.0,0.0,0.0,0.0,8312749.56,364617.67,0.0,0.0
4545,,,,,1809645.12,1809645.12,,0.0,2026-02-06,,4545,0.0,0.0,0.0,0.0,1809645.12,1809645.12,0.0,0.0
2076,,,,,715276.08,406214.9,309061.18,,2026-02-06,,2076,0.0,0.0,0.0,0.0,715276.08,406214.9,309061.18,0.0
3328,,,,,1313887.82,1313887.82,,,2026-02-06,,3328,0.0,0.0,0.0,0.0,1313887.82,1313887.82,0.0,0.0
4687,,,,,819070.62,773196.37,45874.25,8600.0,2026-02-06,,4687,0.0,0.0,0.0,0.0,819070.62,773196.37,45874.25,8600.0
2450,,,,,694577.0,6962.88,,,2026-02-06,,2450,0.0,0.0,0.0,0.0,694577.0,6962.88,0.0,0.0
5308,,,,,417300.63,75127.21,,0.0,2026-02-06,,5308,0.0,0.0,0.0,0.0,417300.63,75127.21,0.0,0.0
5130,,,,,1727016.64,325357.99,,0.0,2026-02-06,,5130,0.0,0.0,0.0,0.0,1727016.64,325357.99,0.0,0.0
2227,,,,,44916.0,43814.0,1102.0,,2026-02-06,,2227,0.0,0.0,0.0,0.0,44916.0,43814.0,1102.0,0.0
2668,,,,,6979271.97,151938.67,,0.0,2026-02-06,,2668,0.0,0.0,0.0,0.0,6979271.97,151938.67,0.0,0.0
2084,,,,,639513.43,639513.43,,,2026-02-06,,2084,0.0,0.0,0.0,0.0,639513.43,639513.43,0.0,0.0
2653,,,,,9259793.99,225314.53,,0.0,2026-02-06,,2653,0.0,0.0,0.0,0.0,9259793.99,225314.53,0.0,0.0
2171,,,,,17969.0,17969.0,,,2026-02-06,,2171,0.0,0.0,0.0,0.0,17969.0,17969.0,0.0,0.0
4321,,,,,2727443.3,3249.79,2697493.42,104243.3,2026-02-06,,4321,0.0,0.0,0.0,0.0,2727443.3,3249.79,2697493.42,104243.3
2933,,,,,1651694.38,433314.93,,0.0,2026-02-06,,2933,0.0,0.0,0.0,0.0,1651694.38,433314.93,0.0,0.0
2894,,,,,46051.71,12449.89,,0.0,2026-02-06,,2894,0.0,0.0,0.0,0.0,46051.71,12449.89,0.0,0.0
3103,,,,,1314587.71,1314359.71,163.0,,2026-02-06,,3103,0.0,0.0,0.0,0.0,1314587.71,1314359.71,163.0,0.0
5143,,,,,637395.06,29930.03,,0.0,2026-02-06,,5143,0.0,0.0,0.0,0.0,637395.06,29930.03,0.0,0.0
2552,,,,,840197.0,14063.79,,0.0,2026-02-06,,2552,0.0,0.0,0.0,0.0,840197.0,14063.79,0.0,0.0
3112,,,,,5664851.19,5641754.36,23096.83,,2026-02-06,,3112,0.0,0.0,0.0,0.0,5664851.19,5641754.36,23096.83,0.0
5058,,,,,836129.26,5704.24,,0.0,2026-02-06,,5058,0.0,0.0,0.0,0.0,836129.26,5704.24,0.0,0.0
2493,,,,,1430860.74,142342.17,,0.0,2026-02-06,,2493,0.0,0.0,0.0,0.0,1430860.74,142342.17,0.0,0.0
5255,,,,,1411540.89,31347.88,,0.0,2026-02-06,,5255,0.0,0.0,0.0,0.0,1411540.89,31347.88,0.0,0.0
5179,,,,,81038.27,8820.76,,0.0,2026-02-06,,5179,0.0,0.0,0.0,0.0,81038.27,8820.76,0.0,0.0
5203,,,,,5560247.76,492944.85,,0.0,2026-02-06,,5203,0.0,0.0,0.0,0.0,5560247.76,492944.85,0.0,0.0
5004,,,,,5285123.42,41966.23,,0.0,2026-02-06,,5004,0.0,0.0,0.0,0.0,5285123.42,41966.23,0.0,0.0
2454,,,,,9320013.02,2494.17,,,2026-02-06,,2454,0.0,0.0,0.0,0.0,9320013.02,2494.17,0.0,0.0
5028,,,,,1249472.02,,,0.0,2026-02-06,,5028,0.0,0.0,0.0,0.0,1249472.02,0.0,0.0,0.0
5288,,,,,2658681.22,17115.17,,486443.35,2026-02-06,,5288,0.0,0.0,0.0,0.0,2658681.22,17115.17,0.0,486443.35
5092,,,,,14620253.01,55459.35,,459594.0,2026-02-06,,5092,0.0,0.0,0.0,0.0,14620253.01,55459.35,0.0,459594.0
5254,,,,,9258.91,3000.68,,0.0,2026-02-06,,5254,0.0,0.0,0.0,0.0,9258.91,3000.68,0.0,0.0
2376,,,,,536017.54,536017.54,,,2026-02-06,,2376,0.0,0.0,0.0,0.0,536017.54,536017.54,0.0,0.0
5030,,,,,3725524.98,,,0.0,2026-02-06,,5030,0.0,0.0,0.0,0.0,3725524.98,0.0,0.0,0.0
5097,,,,,3214693.54,26601.47,,39142.24,2026-02-06,,5097,0.0,0.0,0.0,0.0,3214693.54,26601.47,0.0,39142.24
2810,,,,,16361.8,,,0.0,2026-02-06,,2810,0.0,0.0,0.0,0.0,16361.8,0.0,0.0,0.0
3097,,,,,20174330.8,20180369.86,-6039.06,,2026-02-06,,3097,0.0,0.0,0.0,0.0,20174330.8,20180369.86,-6039.06,0.0
5523,,,,,,,,0.0,,,5523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,,,,,90917.25,90917.25,,,2026-02-06,,2119,0.0,0.0,0.0,0.0,90917.25,90917.25,0.0,0.0
2802,,,,,329201.83,26943.75,,0.0,2026-02-06,,2802,0.0,0.0,0.0,0.0,329201.83,26943.75,0.0,0.0
2096,,,,,78682.0,78682.0,,,2026-02-06,,2096,0.0,0.0,0.0,0.0,78682.0,78682.0,0.0,0.0
2370,,,,,334733.96,334733.96,,,2026-02-06,,2370,0.0,0.0,0.0,0.0,334733.96,334733.96,0.0,0.0
2107,,,,,145739.3,145739.3,,,2026-02-06,,2107,0.0,0.0,0.0,0.0,145739.3,145739.3,0.0,0.0
5571,,,,,,,,0.0,,,5571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,,,,,1046537.88,,,0.0,2026-02-06,,2748,0.0,0.0,0.0,0.0,1046537.88,0.0,0.0,0.0
5369,,,,,54110.05,,,0.0,2026-02-06,,5369,0.0,0.0,0.0,0.0,54110.05,0.0,0.0,0.0
2984,,,,,5679187.27,,,0.0,2026-02-06,,2984,0.0,0.0,0.0,0.0,5679187.27,0.0,0.0,0.0
2394,,,,,133002.75,133002.75,,,2026-02-06,,2394,0.0,0.0,0.0,0.0,133002.75,133002.75,0.0,0.0
2633,,,,,750.0,,,0.0,2026-02-06,,2633,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0
2233,,,,,367.0,367.0,,,2026-02-06,,2233,0.0,0.0,0.0,0.0,367.0,367.0,0.0,0.0
2173,,,,,28434.0,28434.0,,,2026-02-06,,2173,0.0,0.0,0.0,0.0,28434.0,28434.0,0.0,0.0
3101,,,,,644399.12,644399.12,,,2026-02-06,,3101,0.0,0.0,0.0,0.0,644399.12,644399.12,0.0,0.0
2080,,,,,151581.41,,151581.41,,2026-02-06,,2080,0.0,0.0,0.0,0.0,151581.41,0.0,151581.41,0.0
5521,,,,,,,,0.0,,,5521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,,,,,11677354.07,457515.74,11164447.48,2023999.0,2026-02-06,,1388,0.0,0.0,0.0,0.0,11677354.07,457515.74,11164447.48,2023999.0
1390,,,,,5935229.86,708833.51,5149869.54,914172.0,2026-02-06,,1390,0.0,0.0,0.0,0.0,5935229.86,708833.51,5149869.54,914172.0
5603,,,,,,,,0.0,,,5603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,,,,,,,,0.0,,,5604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,,,,,,,,0.0,,,5605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,,,,,6233212.7,785167.68,5406707.43,1149793.0,2026-02-06,,1406,0.0,0.0,0.0,0.0,6233212.7,785167.68,5406707.43,1149793.0
1707,,,,,5918785.05,444131.72,5351905.66,231527.0,2026-02-06,,1707,0.0,0.0,0.0,0.0,5918785.05,444131.72,5351905.66,231527.0
3209,,,,,3261706.85,3261706.85,,,2026-02-06,,3209,0.0,0.0,0.0,0.0,3261706.85,3261706.85,0.0,0.0
1892,,,,,6841093.22,3508574.92,3330433.2,894520.0,2026-02-06,,1892,0.0,0.0,0.0,0.0,6841093.22,3508574.92,3330433.2,894520.0
1678,,,,,75910130.6,35316542.58,40198398.8,9858211.0,2026-02-06,,1678,0.0,0.0,0.0,0.0,75910130.6,35316542.58,40198398.8,9858211.0
1419,,,,,26435703.2,3849174.16,22397523.78,5840208.0,2026-02-06,,1419,0.0,0.0,0.0,0.0,26435703.2,3849174.16,22397523.78,5840208.0
2243,,,,,1483.3,1483.3,,,2026-02-06,,2243,0.0,0.0,0.0,0.0,1483.3,1483.3,0.0,0.0
4238,,,,,50780811.67,5144389.44,44242582.16,10203784.95,2026-02-06,,4238,0.0,0.0,0.0,0.0,50780811.67,5144389.44,44242582.16,10203784.95
1379,,,,,433651817.0,101320637.9,329884828.43,201035427.0,2026-02-06,,1379,0.0,0.0,0.0,0.0,433651817.0,101320637.9,329884828.43,201035427.0
5510,,,,,,,,154710.25,,,5510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154710.25
4092,,,,,10459122.12,3804525.36,6114211.8,1555721.32,2026-02-06,,4092,0.0,0.0,0.0,0.0,10459122.12,3804525.36,6114211.8,1555721.32
3161,,,,,16539984.85,17640374.45,,,2026-02-06,,3161,0.0,0.0,0.0,0.0,16539984.85,17640374.45,0.0,0.0
3198,,,,,8636637.81,8695049.44,,,2026-02-06,,3198,0.0,0.0,0.0,0.0,8636637.81,8695049.44,0.0,0.0
1696,,,,,6708634.83,615680.44,6086077.94,877049.0,2026-02-06,,1696,0.0,0.0,0.0,0.0,6708634.83,615680.44,6086077.94,877049.0
5632,,,,,,,,0.0,,,5632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,,,,,8618000.36,3601067.84,4689231.55,1876460.0,2026-02-06,,1367,0.0,0.0,0.0,0.0,8618000.36,3601067.84,4689231.55,1876460.0
1335,,,,,31020492.12,4053927.92,26379603.98,2766765.0,2026-02-06,,1335,0.0,0.0,0.0,0.0,31020492.12,4053927.92,26379603.98,2766765.0
1560,,,,,15368109.08,4014469.39,11113158.18,1135905.0,2026-02-06,,1560,0.0,0.0,0.0,0.0,15368109.08,4014469.39,11113158.18,1135905.0
1669,,,,,9244257.84,1454023.1,7450873.21,1055799.0,2026-02-06,,1669,0.0,0.0,0.0,0.0,9244257.84,1454023.1,7450873.21,1055799.0
1932,,,,,7384786.3,681066.07,6227277.36,990370.0,2026-02-06,,1932,0.0,0.0,0.0,0.0,7384786.3,681066.07,6227277.36,990370.0
4063,,,,,4883032.82,686941.58,3980518.82,726334.0,2026-02-06,,4063,0.0,0.0,0.0,0.0,4883032.82,686941.58,3980518.82,726334.0
1366,,,,,2697313.17,912342.82,1767548.6,442317.0,2026-02-06,,1366,0.0,0.0,0.0,0.0,2697313.17,912342.82,1767548.6,442317.0
1748,,,,,10068998.77,4645909.03,5391099.99,0.0,2026-02-06,,1748,0.0,0.0,0.0,0.0,10068998.77,4645909.03,5391099.99,0.0
5582,,,,,,,,0.0,,,5582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3615,,,,,,,,,,,3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,,,,,,,,0.0,,,5580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5607,,,,,,,,0.0,,,5607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3609,,,,,,,,,,,3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5518,,,,,,,,0.0,,,5518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,,,,,11738303.73,3906085.02,7676010.71,4661056.0,2026-02-06,,1333,0.0,0.0,0.0,0.0,11738303.73,3906085.02,7676010.71,4661056.0
5386,,,,,,,,101145.63,,,5386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101145.63
3624,,,,,,,,,,,3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,,,,,32964612.36,1252767.5,31075830.98,4510495.0,2026-02-06,,4002,0.0,0.0,0.0,0.0,32964612.36,1252767.5,31075830.98,4510495.0
2462,,,,,1807994.0,30572.34,,,2026-02-06,,2462,0.0,0.0,0.0,0.0,1807994.0,30572.34,0.0,0.0
4126,,,,,20524115.81,5890006.85,13629086.77,2747619.0,2026-02-06,,4126,0.0,0.0,0.0,0.0,20524115.81,5890006.85,13629086.77,2747619.0
4281,,,,,5398418.52,563785.5,4622573.56,1123574.5,2026-02-06,,4281,0.0,0.0,0.0,0.0,5398418.52,563785.5,4622573.56,1123574.5
2917,,,,,515274.49,,,0.0,2026-02-06,,2917,0.0,0.0,0.0,0.0,515274.49,0.0,0.0,0.0
1821,,,,,6143015.93,2952414.14,3093298.11,532472.0,2026-02-06,,1821,0.0,0.0,0.0,0.0,6143015.93,2952414.14,3093298.11,532472.0
4256,,,,,49143878.08,1310476.7,46883894.21,8619410.99,2026-02-06,,4256,0.0,0.0,0.0,0.0,49143878.08,1310476.7,46883894.21,8619410.99
1620,,,,,24647039.99,1951932.35,22639395.87,1607048.0,2026-02-06,,1620,0.0,0.0,0.0,0.0,24647039.99,1951932.35,22639395.87,1607048.0
5423,,,,,,,,187359.83,,,5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187359.83
1314,,,,,2605294.29,1170005.58,1430613.75,405517.0,2026-02-06,,1314,0.0,0.0,0.0,0.0,2605294.29,1170005.58,1430613.75,405517.0
1510,,,,,10289394.05,6877869.17,3473033.53,795890.0,2026-02-06,,1510,0.0,0.0,0.0,0.0,10289394.05,6877869.17,3473033.53,795890.0
1422,,,,,1238463.33,736982.53,240606.03,831698.0,2026-02-06,,1422,0.0,0.0,0.0,0.0,1238463.33,736982.53,240606.03,831698.0
2960,,,,,237059.79,52948.55,,0.0,2026-02-06,,2960,0.0,0.0,0.0,0.0,237059.79,52948.55,0.0,0.0
5070,,,,,9800754.63,17588.58,,0.0,2026-02-06,,5070,0.0,0.0,0.0,0.0,9800754.63,17588.58,0.0,0.0
1937,,,,,3950567.97,69335.05,3833296.08,537972.0,2026-02-06,,1937,0.0,0.0,0.0,0.0,3950567.97,69335.05,3833296.08,537972.0
4471,,,,,13792018.83,4567715.97,7950096.85,277185.14,2026-02-06,,4471,0.0,0.0,0.0,0.0,13792018.83,4567715.97,7950096.85,277185.14
4076,,,,,8488330.16,1319989.03,7028318.1,1577249.0,2026-02-06,,4076,0.0,0.0,0.0,0.0,8488330.16,1319989.03,7028318.1,1577249.0
2146,,,,,90075.3,90075.3,,,2026-02-06,,2146,0.0,0.0,0.0,0.0,90075.3,90075.3,0.0,0.0
2086,,,,,206437.7,206437.7,,,2026-02-06,,2086,0.0,0.0,0.0,0.0,206437.7,206437.7,0.0,0.0
2773,,,,,4759982.52,,,0.0,2026-02-06,,2773,0.0,0.0,0.0,0.0,4759982.52,0.0,0.0,0.0
1839,,,,,4546528.04,3299949.64,1185838.63,703135.0,2026-02-06,,1839,0.0,0.0,0.0,0.0,4546528.04,3299949.64,1185838.63,703135.0
2694,,,,,1625345.68,163897.61,,0.0,2026-02-06,,2694,0.0,0.0,0.0,0.0,1625345.68,163897.61,0.0,0.0
3234,,,,,219505.79,219505.79,,,2026-02-06,,3234,0.0,0.0,0.0,0.0,219505.79,219505.79,0.0,0.0
2189,,,,,285171.51,285171.51,,,2026-02-06,,2189,0.0,0.0,0.0,0.0,285171.51,285171.51,0.0,0.0
3366,,,,,1639099.39,1616759.14,,,2026-02-06,,3366,0.0,0.0,0.0,0.0,1639099.39,1616759.14,0.0,0.0
2460,,,,,1677331.23,13604.96,,,2026-02-06,,2460,0.0,0.0,0.0,0.0,1677331.23,13604.96,0.0,0.0
2321,,,,,18783.0,18783.0,,,2026-02-06,,2321,0.0,0.0,0.0,0.0,18783.0,18783.0,0.0,0.0
2112,,,,,3563854.01,3563854.01,,,2026-02-06,,2112,0.0,0.0,0.0,0.0,3563854.01,3563854.01,0.0,0.0
2131,,,,,12667.2,12667.2,,,2026-02-06,,2131,0.0,0.0,0.0,0.0,12667.2,12667.2,0.0,0.0
1374,,,,,4621871.5,30085.44,4645199.75,492411.0,2026-02-06,,1374,0.0,0.0,0.0,0.0,4621871.5,30085.44,4645199.75,492411.0
3564,,,,,216592.19,215922.25,,,2026-02-06,,3564,0.0,0.0,0.0,0.0,216592.19,215922.25,0.0,0.0
2121,,,,,13685.7,13685.7,,,2026-02-06,,2121,0.0,0.0,0.0,0.0,13685.7,13685.7,0.0,0.0
2235,,,,,38992.0,37996.0,996.0,,2026-02-06,,2235,0.0,0.0,0.0,0.0,38992.0,37996.0,996.0,0.0
3236,,,,,163068.54,147995.8,,,2026-02-06,,3236,0.0,0.0,0.0,0.0,163068.54,147995.8,0.0,0.0
5575,,,,,,,,0.0,,,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,,,,,,,,0.0,,,5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,,,,,1690433.9,36274.72,1647655.52,167546.81,2026-02-06,,4271,0.0,0.0,0.0,0.0,1690433.9,36274.72,1647655.52,167546.81
5085,,,,,521457.25,7021.23,,0.0,2026-02-06,,5085,0.0,0.0,0.0,0.0,521457.25,7021.23,0.0,0.0
5013,,,,,775643.48,12392.55,,0.0,2026-02-06,,5013,0.0,0.0,0.0,0.0,775643.48,12392.55,0.0,0.0
3104,,,,,1808308.18,1808308.18,,,2026-02-06,,3104,0.0,0.0,0.0,0.0,1808308.18,1808308.18,0.0,0.0
2168,,,,,23340.8,23340.8,,,2026-02-06,,2168,0.0,0.0,0.0,0.0,23340.8,23340.8,0.0,0.0
5213,,,,,8128493.97,365949.11,,0.0,2026-02-06,,5213,0.0,0.0,0.0,0.0,8128493.97,365949.11,0.0,0.0
2702,,,,,133037.28,,,0.0,2026-02-06,,2702,0.0,0.0,0.0,0.0,133037.28,0.0,0.0,0.0
2183,,,,,932280.44,932280.44,,,2026-02-06,,2183,0.0,0.0,0.0,0.0,932280.44,932280.44,0.0,0.0
5050,,,,,4558436.47,95579.78,,0.0,2026-02-06,,5050,0.0,0.0,0.0,0.0,4558436.47,95579.78,0.0,0.0
3247,,,,,24233.27,24233.27,,,2026-02-06,,3247,0.0,0.0,0.0,0.0,24233.27,24233.27,0.0,0.0
5117,,,,,57419.43,2529.05,,303514.37,2026-02-06,,5117,0.0,0.0,0.0,0.0,57419.43,2529.05,0.0,303514.37
2771,,,,,13458920.53,424729.34,,0.0,2026-02-06,,2771,0.0,0.0,0.0,0.0,13458920.53,424729.34,0.0,0.0
2726,,,,,119765.79,1525.43,,0.0,2026-02-06,,2726,0.0,0.0,0.0,0.0,119765.79,1525.43,0.0,0.0
5462,,,,,,,,0.0,,,5462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,,,,,2761493.04,2761493.04,,,2026-02-06,,2377,0.0,0.0,0.0,0.0,2761493.04,2761493.04,0.0,0.0
2476,,,,,7674.38,,,0.0,2026-02-06,,2476,0.0,0.0,0.0,0.0,7674.38,0.0,0.0,0.0
2226,,,,,1132660.9,1132660.9,,,2026-02-06,,2226,0.0,0.0,0.0,0.0,1132660.9,1132660.9,0.0,0.0
3276,,,,,79259.86,79259.86,,,2026-02-06,,3276,0.0,0.0,0.0,0.0,79259.86,79259.86,0.0,0.0
4257,,,,,11464133.02,,11051697.02,106603.41,2026-02-06,,4257,0.0,0.0,0.0,0.0,11464133.02,0.0,11051697.02,106603.41
2871,,,,,41791.72,8286.3,,0.0,2026-02-06,,2871,0.0,0.0,0.0,0.0,41791.72,8286.3,0.0,0.0
5095,,,,,484775.83,60497.74,,290927.42,2026-02-06,,5095,0.0,0.0,0.0,0.0,484775.83,60497.74,0.0,290927.42
2949,,,,,400385.93,22216.58,,0.0,2026-02-06,,2949,0.0,0.0,0.0,0.0,400385.93,22216.58,0.0,0.0
2758,,,,,138933.54,,,0.0,2026-02-06,,2758,0.0,0.0,0.0,0.0,138933.54,0.0,0.0,0.0
5026,,,,,2515374.98,14137.59,,0.0,2026-02-06,,5026,0.0,0.0,0.0,0.0,2515374.98,14137.59,0.0,0.0
5416,,,,,3379328.86,384219.4,,0.0,2026-02-06,,5416,0.0,0.0,0.0,0.0,3379328.86,384219.4,0.0,0.0
2333,,,,,27676.97,27676.97,,,2026-02-06,,2333,0.0,0.0,0.0,0.0,27676.97,27676.97,0.0,0.0
5443,,,,,3557670.84,,,0.0,2026-02-06,,5443,0.0,0.0,0.0,0.0,3557670.84,0.0,0.0,0.0
